timestamp,source_id,source_role,dest,dest_id,message_type,details
52.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
52.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,66,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,46,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.1,25,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.2,52,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.2,61,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,64,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,24,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,39,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,97,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.3,13,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,71,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,34,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.4,37,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,86,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,41,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,63,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,12,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,36,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,3,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,32,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,0,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
53.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,66,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,46,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.1,25,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.2,52,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.2,61,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,64,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,24,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,39,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,97,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.3,13,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,71,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,34,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.4,37,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,86,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,41,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,63,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,12,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,36,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,3,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,32,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,0,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
54.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,66,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,46,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.1,25,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.2,52,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.2,61,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,64,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,24,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,39,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,97,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.3,13,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,71,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,34,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.4,37,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,86,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,41,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,63,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,12,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,36,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,3,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,32,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,0,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.5,76,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.6,20,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.6,28,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.6,98,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.6,10,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.6,59,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.6,88,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,58,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,89,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,81,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,79,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,73,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,22,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,53,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,1,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.7,83,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,31,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,56,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,96,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,75,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,49,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,78,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,50,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,33,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.8,94,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,42,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,38,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,74,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,54,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,45,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,82,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,70,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,51,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,95,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
55.9,72,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,57,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,65,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,14,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,30,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,23,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,9,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,19,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.0,21,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.1,40,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.1,11,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.1,26,UNREGISTERED,"[6,16]",26,JOIN_REQUEST,Request to join
56.1,15,UNREGISTERED,"[6,5]",15,JOIN_REQUEST,Request to join
56.1,8,UNREGISTERED,"[6,7]",8,JOIN_REQUEST,Request to join
56.1,27,UNREGISTERED,"[6,16]",27,JOIN_REQUEST,Request to join
56.1,16,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
56.1,7,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
56.1,18,UNREGISTERED,"[6,17]",18,JOIN_REQUEST,Request to join
56.1,5,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
56.1,4,UNREGISTERED,"[6,5]",4,JOIN_REQUEST,Request to join
56.1,17,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
56.1,16,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
56.1,6,ROOT,"[6,16]",,NETWORK_REPLY,CH addr 
56.1,6,ROOT,"[6,7]",,NETWORK_REPLY,CH addr 
56.1,6,ROOT,"[6,16]",,NETWORK_REPLY,CH addr 
56.1,16,CLUSTER_HEAD,"[6,254]",16,NETWORK_UPDATE,Update networks: 1 children
56.1,16,CLUSTER_HEAD,BROADCAST,26,JOIN_REPLY,"Assigned addr [16,26]"
56.1,16,CLUSTER_HEAD,BROADCAST,27,JOIN_REPLY,"Assigned addr [16,27]"
56.1,5,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
56.1,6,ROOT,"[6,5]",,NETWORK_REPLY,CH addr 
56.1,6,ROOT,"[6,17]",,NETWORK_REPLY,CH addr 
56.1,7,CLUSTER_HEAD,"[6,254]",7,NETWORK_UPDATE,Update networks: 1 children
56.1,7,CLUSTER_HEAD,BROADCAST,8,JOIN_REPLY,"Assigned addr [7,8]"
56.1,26,UNREGISTERED,"[16,254]",26,JOIN_ACK,Confirmed join
56.1,8,UNREGISTERED,"[7,254]",8,JOIN_ACK,Confirmed join
56.1,27,UNREGISTERED,"[16,254]",27,JOIN_ACK,Confirmed join
56.1,6,ROOT,"[6,5]",,NETWORK_REPLY,CH addr 
56.1,5,CLUSTER_HEAD,"[6,254]",5,NETWORK_UPDATE,Update networks: 1 children
56.1,5,CLUSTER_HEAD,BROADCAST,15,JOIN_REPLY,"Assigned addr [5,15]"
56.1,5,CLUSTER_HEAD,BROADCAST,4,JOIN_REPLY,"Assigned addr [5,4]"
56.1,17,CLUSTER_HEAD,"[6,254]",17,NETWORK_UPDATE,Update networks: 1 children
56.1,17,CLUSTER_HEAD,BROADCAST,18,JOIN_REPLY,"Assigned addr [17,18]"
56.1,36,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,25,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,37,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,18,UNREGISTERED,"[17,254]",18,JOIN_ACK,Confirmed join
56.1,28,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,9,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,4,UNREGISTERED,"[5,254]",4,JOIN_ACK,Confirmed join
56.1,15,UNREGISTERED,"[5,254]",15,JOIN_ACK,Confirmed join
56.1,19,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,14,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,13,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,24,UNREGISTERED,BROADCAST,,PROBE,Looking for network
56.1,68,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.1,44,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.1,48,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.1,67,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.2,43,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.2,29,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.2,77,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.2,60,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.2,87,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.3,35,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.3,62,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.3,84,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.3,2,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.4,85,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.4,55,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.4,69,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.4,47,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
56.5,86,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
