timestamp,node_id,role,remaining_energy,energy_consumed,energy_tx,energy_rx,energy_idle,energy_sleep,is_alive,packets_sent,packets_received,packets_lost,bytes_sent,bytes_received
216.0,29,UNDISCOVERED,9199.99979074792,800.0002092520808,265.0,535.0,0.0,0.000209252091629666,True,53,214,6,2650,10700
216.0,30,UNDISCOVERED,9319.999790439251,680.0002095607488,265.0,415.0,0.0,0.00020956072470326224,True,53,166,6,2650,8300
216.0,31,UNDISCOVERED,8789.999790439304,1210.000209560696,275.0,935.0,0.0,0.00020956068053202032,True,55,374,4,2750,18700
216.0,32,UNDISCOVERED,9337.499790802369,662.5002091976312,260.0,402.5,0.0,0.00020919760677866754,True,52,161,7,2600,8050
216.0,33,UNDISCOVERED,9042.49979022908,957.5002097709203,275.0,682.5,0.0,0.00020977089651403295,True,55,273,5,2750,13650
216.0,34,UNDISCOVERED,9039.999790998525,960.000209001475,275.0,685.0,0.0,0.00020900144989985403,True,55,274,4,2750,13700
216.0,35,UNDISCOVERED,9304.999790285885,695.000209714115,275.0,420.0,0.0,0.00020971420595134024,True,55,168,5,2750,8400
216.0,36,UNDISCOVERED,8894.999791015436,1105.0002089845639,275.0,830.0,0.0,0.0002089845414856491,True,55,332,4,2750,16600
216.0,37,UNDISCOVERED,9057.499791015347,942.500208984653,270.0,672.5,0.0,0.00020898463665079136,True,54,269,5,2700,13450
216.0,38,UNDISCOVERED,9064.999790748037,935.0002092519626,265.0,670.0,0.0,0.00020925211195164863,True,53,268,6,2650,13400
216.0,39,UNDISCOVERED,9054.999790276754,945.0002097232464,290.0,655.0,0.0,0.00020972324011727351,True,58,262,2,2900,13100
216.0,40,UNDISCOVERED,9309.999790977268,690.0002090227317,280.0,410.0,0.0,0.00020902271553272495,True,56,164,3,2800,8200
216.0,41,UNDISCOVERED,9079.999790128191,920.0002098718087,280.0,640.0,0.0,0.00020987189365686285,True,56,256,4,2800,12800
216.0,42,UNDISCOVERED,8942.499790977276,1057.5002090227244,265.0,792.5,0.0,0.0002090227173634244,True,53,317,6,2650,15850
216.0,43,UNDISCOVERED,9009.999790117872,990.0002098821278,280.0,710.0,0.0,0.00020988221033637263,True,56,284,4,2800,14200
216.0,44,UNDISCOVERED,9122.499790481805,877.5002095181953,280.0,597.5,0.0,0.00020951818970078618,True,56,239,3,2800,11950
216.0,45,UNDISCOVERED,9319.99979097088,680.00020902912,260.0,420.0,0.0,0.00020902910163252836,True,52,168,7,2600,8400
216.0,46,UNDISCOVERED,9052.499791015432,947.5002089845675,280.0,667.5,0.0,0.00020898455267209364,True,56,267,3,2800,13350
216.0,47,UNDISCOVERED,9334.999790946025,665.0002090539747,255.0,410.0,0.0,0.00020905395750555285,True,51,164,8,2550,8200
216.0,48,UNDISCOVERED,9194.999790747815,805.0002092521845,260.0,545.0,0.0,0.0002092520740978054,True,52,218,7,2600,10900
216.0,49,UNDISCOVERED,9324.999790747892,675.0002092521081,270.0,405.0,0.0,0.00020925208434529057,True,54,162,6,2700,8100
216.0,50,UNDISCOVERED,9499.999791128039,500.00020887196115,260.0,240.0,0.0,0.00020887187939351362,True,52,96,7,2600,4800
216.0,51,UNREGISTERED,9020.249477758716,979.7505222412838,235.0,744.75,0.0003470771190900154,0.0001751642362983457,True,47,295,5,2350,14895
216.0,52,UNREGISTERED,8914.749478112248,1085.2505218877523,230.5,854.75,0.00034707727854614166,0.00017481046331233903,True,46,339,6,2305,17095
216.0,53,UNREGISTERED,9198.749207744748,801.2507922552522,201.5,599.75,0.0006470810722150226,0.00014517414524474513,True,40,236,4,2015,11995
216.0,54,UNREGISTERED,9166.249207744917,833.7507922550831,206.5,627.25,0.0006470809498204473,0.0001451741149854117,True,41,247,3,2065,12545
216.0,55,UNDISCOVERED,9257.499790660877,742.5002093391231,285.0,457.5,0.0,0.00020933905071323814,True,57,183,3,2850,9150
216.0,56,UNDISCOVERED,9052.49979094606,947.5002090539401,275.0,672.5,0.0,0.00020905400228178665,True,55,269,4,2750,13450
216.0,57,UNDISCOVERED,9197.499790812895,802.5002091871047,270.0,532.5,0.0,0.0002091870880157496,True,54,213,6,2700,10650
216.0,58,UNDISCOVERED,9069.99979078095,930.0002092190498,270.0,660.0,0.0,0.00020921905694516402,True,54,264,5,2700,13200
216.0,59,UNDISCOVERED,9074.999790780923,925.0002092190771,260.0,665.0,0.0,0.0002092190878512451,True,52,266,7,2600,13300
216.0,60,UNREGISTERED,9371.99974875996,628.0002512400406,250.0,378.0,4.7075826343309194e-05,0.00020416429302251874,True,50,150,6,2500,7560
216.0,61,REGISTERED,9266.249478702846,733.7505212971537,277.0,456.75,0.0003470776012437347,0.00017421961918552756,True,54,181,2,2770,9135
216.0,62,CLUSTER_HEAD,9297.499207755132,702.5007922448676,219.0,483.5,0.0006470811783571928,0.0001451637329739778,True,42,188,10,2190,9670
216.0,63,ROUTER,9220.998802742675,779.0011972573247,259.0,520.0,0.001097083512234343,0.0001001738154872436,True,47,196,5,2590,10400
216.0,64,ROUTER,9331.9988035502,668.0011964498008,241.0,427.0,0.0010970834695690679,9.936631445373224e-05,True,44,156,3,2410,8540
216.0,65,UNREGISTERED,9204.999073597965,795.0009264020355,206.5,588.5,0.0007970810376796626,0.0001293209747016855,True,41,228,3,2065,11770
216.0,66,UNDISCOVERED,9007.499790186503,992.5002098134973,255.0,737.5,0.0,0.0002098134744476329,True,51,295,9,2550,14750
216.0,67,UNDISCOVERED,9207.499790186595,792.5002098134046,265.0,527.5,0.0,0.00020981338647414543,True,53,211,7,2650,10550
216.0,68,UNDISCOVERED,9077.499791139502,922.5002088604979,250.0,672.5,0.0,0.00020886057795488323,True,50,269,9,2500,13450
216.0,69,UNDISCOVERED,9057.499790164127,942.5002098358727,280.0,662.5,0.0,0.00020983593745646522,True,56,265,4,2800,13250
216.0,70,REGISTERED,9537.247992620314,462.7520073796859,178.0,284.75,0.0019970886480605615,1.0291050254977861e-05,True,29,91,1,1780,5695
